124 248 986.3203424879727
125 126 125.0
125 250 995.723035582761
126 127 126.0
126 252 1005.1372703609895
127 128 127.0
127 254 1014.5629552200651
128 129 128.0
128 256 1024.0
129 130 129.0
129 258 1033.4483159495999
130 131 130.0
130 260 1042.9078156936991
131 132 131.0
131 262 1052.378413201406
132 133 132.0
132 264 1061.860023755316
133 134 133.0
133 266 1071.3525639216584
134 135 134.0
134 268 1080.8559515213415
135 136 135.0
135 270 1090.3701056018622
136 137 136.0
136 272 1099.894946410046
137 138 137.0
137 274 1109.4303953655922
138 139 138.0
138 276 1118.9763750353875
139 140 139.0
139 278 1128.5328091085678
140 141 140.0
140 280 1138.0996223722955
141 142 141.0
141 282 1147.67674068823
142 143 142.0
142 284 1157.2640909696647
143 144 143.0
143 286 1166.8616011593097
144 145 144.0
144 288 1176.469200207693
145 146 145.0
145 290 1186.0868180521654
146 147 146.0
146 292 1195.7143855964825
147 148 147.0
147 294 1205.3518346909457
148 149 148.0
148 296 1214.9990981130845
149 150 149.0
149 298 1224.656109548862
150 151 150.0
150 300 1234.3228035743823
151 152 151.0
151 302 1243.9991156380872
152 153 152.0
152 304 1253.684982043425
153 154 153.0
153 306 1263.3803399319756
154 155 154.0
154 308 1273.085127267015
155 156 155.0
155 310 1282.799282817507
156 157 156.0
156 312 1292.5227461425109
157 158 157.0
157 314 1302.2554575759855
158 159 158.0
158 316 1311.9973582119824
159 160 159.0
159 318 1321.7483898902124
160 161 160.0
160 320 1331.5084951819779
161 162 161.0
161 322 1341.2776173764535
162 163 162.0
162 324 1351.0557004673092
163 164 163.0
163 326 1360.842689139666
164 165 164.0
164 328 1370.638528757366
165 166 165.0
165 330 1380.4431653505596
166 167 166.0
166 332 1390.2565456035895
167 168 167.0
167 334 1400.0786168431669
168 169 168.0
168 336 1409.9093270268318
169 170 169.0
169 338 1419.7486247316892
170 171 170.0
170 340 1429.5964591434094
171 172 171.0
171 342 1439.4527800454887
172 173 172.0
172 344 1449.3175378087608
173 174 173.0
173 346 1459.1906833811536
174 175 174.0
174 348 1469.0721682776789
175 176 175.0
175 350 1478.9619445706576
176 177 176.0
176 352 1488.8599648801642
177 178 177.0
177 354 1498.7661823646904
178 179 178.0
178 356 1508.6805507120187
179 180 179.0
179 358 1518.603024130302
180 181 180.0
180 360 1528.5335573393413
181 182 181.0
181 362 1538.4721055620603
182 183 182.0
182 364 1548.4186245161627
183 184 183.0
183 366 1558.37307040598
184 185 184.0
184 368 1568.3353999144902
185 186 185.0
185 370 1578.3055701955175
186 187 186.0
186 372 1588.2835388660937
187 188 187.0
187 374 1598.2692639989882
188 189 188.0
188 376 1608.2627041153958
189 190 189.0
189 378 1618.2638181777827
190 191 190.0
190 380 1628.27256558288
191 192 191.0
191 382 1638.288906154828
192 193 192.0
192 384 1648.312800138462
193 194 193.0
193 386 1658.3442081927394
194 195 194.0
194 388 1668.3830913843026
195 196 195.0
195 390 1678.4294111811741
196 197 196.0
196 392 1688.4831294465807
197 198 197.0
197 394 1698.5442084329063
198 199 198.0
198 396 1708.6126107757625
199 200 199.0
199 398 1718.6882994881862
200 201 200.0
200 400 1728.7712379549448
201 202 201.0
201 402 1738.8613899269646
202 203 202.0
202 404 1748.9587195158626
203 204 203.0
203 406 1759.0631911885907
204 205 204.0
204 408 1769.174769762185
205 206 205.0
205 410 1779.2934203986167
206 207 206.0
206 412 1789.419108599743
207 208 207.0
207 414 1799.55180020236
208 209 208.0
208 416 1809.6914613733472
209 210 209.0
209 418 1819.8380586049043
210 211 210.0
210 420 1829.9915587098856
211 212 211.0
211 422 1840.1519288172162
212 213 212.0
212 424 1850.3191363673984
213 214 213.0
213 426 1860.4931491081038
214 215 214.0
214 428 1870.6739350898454
215 216 215.0
215 430 1880.8614626617339
216 217 216.0
216 432 1891.0557004673096
217 218 217.0
217 434 1901.256617440452
218 219 218.0
218 436 1911.4641828013696
219 220 219.0
219 438 1921.678366052657
220 221 220.0
220 440 1931.8991369754256
221 222 221.0
221 442 1942.1264656255064
222 223 222.0
222 444 1952.3603223297237
223 224 223.0
223 446 1962.600677682228
224 225 224.0
224 448 1972.8475025409032
225 226 225.0
225 450 1983.1007680238333
226 227 226.0
226 452 1993.3604455058326
227 228 227.0
227 454 2003.626506615038
228 229 228.0
228 456 2013.8989232295614
229 230 229.0
229 458 2024.1776674742005
230 231 230.0
230 460 2034.4627117172065
231 232 231.0
231 462 2044.754028567109
232 233 232.0
232 464 2055.051590869597
233 234 233.0
233 466 2065.3553717044474
234 235 234.0
234 468 2075.6653443825167
235 236 235.0
235 470 2085.9814824427754
236 237 236.0
236 472 2096.303759649395
237 238 237.0
237 474 2106.6321499888877
238 239 238.0
238 476 2116.9666276672906
239 240 239.0
239 478 2127.307167107399
240 241 240.0
240 480 2137.6537429460445
241 242 241.0
241 482 2148.006330031421
242 243 242.0
242 484 2158.3649034204523
243 244 243.0
243 486 2168.729438376205
244 245 244.0
244 488 2179.0999103653444
245 246 245.0
245 490 2189.4762950556305
246 247 246.0
246 492 2199.858568313453
247 248 247.0
247 494 2210.2467062014152
248 249 248.0
248 496 2220.6406849759455
249 250 249.0
249 498 2231.0404810849523
250 251 250.0
250 500 2241.446071165522
251 252 251.0
251 502 2251.8574320416437
252 253 252.0
252 504 2262.274540721979
253 254 253.0
253 506 2272.6973743976605
254 255 254.0
254 508 2283.1259104401306
255 256 255.0
255 510 2293.560126399009
256 257 256.0
256 512 2304.0
257 258 257.0
257 514 2314.4455091428267
258 259 258.0
258 516 2324.8966318991997
259 260 259.0
259 518 2335.353346510817
260 261 260.0
260 520 2345.8156313873983
261 262 261.0
261 522 2356.28346510474
262 263 262.0
262 524 2366.756826402812
263 264 263.0
263 526 2377.2356941838752
264 265 264.0
264 528 2387.720047510632
265 266 265.0
265 530 2398.209865604399
266 267 266.0
266 532 2408.705127843317
267 268 267.0
267 534 2419.2058137605773
268 269 268.0
268 536 2429.711903042683
269 270 269.0
269 538 2440.223375527732
270 271 270.0
270 540 2450.7402112037244
271 272 271.0
271 542 2461.2623902068995
272 273 272.0
272 544 2471.7898928200925
273 274 273.0
273 546 2482.32269947112
274 275 274.0
274 548 2492.8607907311844
275 276 275.0
275 550 2503.4041473133066
276 277 276.0
276 552 2513.9527500707745
277 278 277.0
277 554 2524.506579995625
278 279 278.0
278 556 2535.0656182171347
279 280 279.0
279 558 2545.629846000343
280 281 280.0
280 560 2556.1992447445905
281 282 281.0
281 562 2566.77379598208
282 283 282.0
282 564 2577.35348137646
283 284 283.0
283 566 2587.9382827214226
284 285 284.0
284 568 2598.52818193933
285 286 285.0
285 570 2609.12316107985
286 287 286.0
286 572 2619.7232023186193
287 288 287.0
287 574 2630.328287955923
288 289 288.0
288 576 2640.938400415386
289 290 289.0
289 578 2651.5535222426965
290 291 290.0
290 580 2662.173636104331
291 292 291.0
291 582 2672.7987247863107
292 293 292.0
292 584 2683.428771192965
293 294 293.0
293 586 2694.0637583457187
294 295 294.0
294 588 2704.703669381891
295 296 295.0
295 590 2715.348487553515
296 297 296.0
296 592 2725.998196226169
297 298 297.0
297 594 2736.6527788778276
298 299 298.0
298 596 2747.312219097724
299 300 299.0
299 598 2757.9765005852337
300 301 300.0
300 600 2768.6456071487646
301 302 301.0
301 602 2779.3195227046704
302 303 302.0
302 604 2789.9982312761736
303 304 303.0
303 606 2800.681716992304
304 305 304.0
304 608 2811.36996408685
305 306 305.0
305 610 2822.062956897326
306 307 306.0
306 612 2832.7606798639513
307 308 307.0
307 614 2843.463117528645
308 309 308.0
308 616 2854.170254534029
309 310 309.0
309 618 2864.882075622452
310 311 310.0
310 620 2875.598565635014
311 312 311.0
311 622 2886.3197095106175
312 313 312.0
312 624 2897.0454922850217
313 314 313.0
313 626 2907.7758990899097
314 315 314.0
314 628 2918.5109151519705
315 316 315.0
315 630 2929.250525791993
316 317 316.0
316 632 2939.9947164239647
317 318 317.0
317 634 2950.743472554192
318 319 318.0
318 636 2961.496779780425
319 320 319.0
319 638 2972.2546237909933
320 321 320.0
320 640 2983.0169903639558
321 322 321.0
321 642 2993.7838653662593
322 323 322.0
322 644 3004.555234752907
323 324 323.0
323 646 3015.3310845661376
324 325 324.0
324 648 3026.1114009346184
325 326 325.0
325 650 3036.8961700726404
326 327 326.0
326 652 3047.685378279331
327 328 327.0
327 654 3058.479011937873
328 329 328.0
328 656 3069.2770575147315
329 330 329.0
329 658 3080.079501558894
330 331 330.0
330 660 3090.8863307011193
331 332 331.0
331 662 3101.697531653189
332 333 332.0
332 664 3112.5130912071786
333 334 333.0
333 666 3123.3329962347307
334 335 334.0
334 668 3134.1572336863337
335 336 335.0
335 670 3144.9857905906206
336 337 336.0
336 672 3155.8186540536635
337 338 337.0
337 674 3166.6558112582866
338 339 338.0
338 676 3177.4972494633785
339 340 339.0
339 678 3188.3429560032205
340 341 340.0
340 680 3199.192918286819
341 342 341.0
341 682 3210.047123797243
342 343 342.0
342 684 3220.905560090977
343 344 343.0
343 686 3231.768214797274
344 345 344.0
344 688 3242.6350756175216
345 346 345.0
345 690 3253.5061303246084
346 347 346.0
346 692 3264.381366762307
347 348 347.0
347 694 3275.2607728446565
348 349 348.0
348 696 3286.1443365553578
349 350 349.0
349 698 3297.032045947169
350 351 350.0
350 700 3307.923889141315
351 352 351.0
351 702 3318.819854326901
352 353 352.0
352 704 3329.7199297603283
353 354 353.0
353 706 3340.624103764727
354 355 354.0
354 708 3351.532364729381
355 356 355.0
355 710 3362.444701109176
356 357 356.0
356 712 3373.3611014240378
357 358 357.0
357 714 3384.2815542583885
358 359 358.0
358 716 3395.206048260604
359 360 359.0
359 718 3406.1345721424755
360 361 360.0
360 720 3417.067114678683
361 362 361.0
361 722 3428.0036647062684
362 363 362.0
362 724 3438.9442111241206
363 364 363.0
363 726 3449.8887428924577
364 365 364.0
364 728 3460.8372490323254
365 366 365.0
365 730 3471.7897186250934
366 367 366.0
366 732 3482.74614081196
367 368 367.0
367 734 3493.7065047934593
368 369 368.0
368 736 3504.670799828981
369 370 369.0
369 738 3515.639015236286
370 371 370.0
370 740 3526.611140391036
371 372 371.0
371 742 3537.5871647263175
372 373 372.0
372 744 3548.5670777321875
373 374 373.0
373 746 3559.550868955204
374 375 374.0
374 748 3570.5385279979764
375 376 375.0
375 750 3581.5300445187163
376 377 376.0
376 752 3592.5254082307915
377 378 377.0
377 754 3603.5246089022867
378 379 378.0
378 756 3614.527636355566
379 380 379.0
379 758 3625.534480466844
380 381 380.0
380 760 3636.5451311657607
381 382 381.0
381 762 3647.559578434956
382 383 382.0
382 764 3658.577812309656
383 384 383.0
383 766 3669.5998228772587
384 385 384.0
384 768 3680.625600276924
385 386 385.0
385 770 3691.6551346991723
386 387 386.0
386 772 3702.6884163854793
387 388 387.0
387 774 3713.725435627887
388 389 388.0
388 776 3724.766182768606
389 390 389.0
389 778 3735.8106481996283
390 391 390.0
390 780 3746.8588223623483
391 392 391.0
391 782 3757.910695747175
392 393 392.0
392 784 3768.9662588931615
393 394 393.0
393 786 3780.025502387632
394 395 394.0
394 788 3791.0884168658126
395 396 395.0
395 790 3802.154993010464
396 397 396.0
396 792 3813.225221551526
397 398 397.0
397 794 3824.299093265755
398 399 398.0
398 796 3835.3765989763724
399 400 399.0
399 798 3846.4577295527165
400 401 400.0
400 800 3857.54247590989
401 402 401.0
401 802 3868.6308290084235
402 403 402.0
402 804 3879.7227798539293
403 404 403.0
403 806 3890.818319496771
404 405 404.0
404 808 3901.9174390317253
405 406 405.0
405 810 3913.0201295976544
406 407 406.0
406 812 3924.1263823771815
407 408 407.0
407 814 3935.236188596363
408 409 408.0
408 816 3946.34953952437
409 410 409.0
409 818 3957.4664264731755
410 411 410.0
410 820 3968.5868407972334
411 412 411.0
411 822 3979.710773893172
412 413 412.0
412 824 3990.838217199486
413 414 413.0
413 826 4001.969162196231
414 415 414.0
414 828 4013.103600404721
415 416 415.0
415 830 4024.2415233872293
416 417 416.0
416 832 4035.3829227466945
417 418 417.0
417 834 4046.5277901264253
418 419 418.0
418 836 4057.6761172098095
419 420 419.0
419 838 4068.827895720028
420 421 420.0
420 840 4079.9831174197716
421 422 421.0
421 842 4091.1417741109526
422 423 422.0
422 844 4102.3038576344325
423 424 423.0
423 846 4113.469359869739
424 425 424.0
424 848 4124.638272734796
425 426 425.0
425 850 4135.810588185653
426 427 426.0
426 852 4146.986298216208
427 428 427.0
427 854 4158.16539485795
428 429 428.0
428 856 4169.34787017969
429 430 429.0
429 858 4180.533716287305
430 431 430.0
430 860 4191.722925323467
431 432 431.0
431 862 4202.915489467401
432 433 432.0
432 864 4214.111400934619
433 434 433.0
433 866 4225.310651976672
434 435 434.0
434 868 4236.513234880905
435 436 435.0
435 870 4247.719141970199
436 437 436.0
436 872 4258.92836560274
437 438 437.0
437 874 4270.140898171762
438 439 438.0
438 876 4281.356732105314
439 440 439.0
439 878 4292.575859866022
440 441 440.0
440 880 4303.798273950851
441 442 441.0
441 882 4315.023966890867
442 443 442.0
442 884 4326.252931251013
443 444 443.0
443 886 4337.485159629873
444 445 444.0
444 888 4348.720644659446
445 446 445.0
445 890 4359.959379004923
446 447 446.0
446 892 4371.201355364456
447 448 447.0
447 894 4382.446566468943
448 449 448.0
448 896 4393.695005081807
449 450 449.0
449 898 4404.946663998776
450 451 450.0
450 900 4416.201536047667
451 452 451.0
451 902 4427.459614088178
452 453 452.0
452 904 4438.720891011665
453 454 453.0
453 906 4449.985359740945
454 455 454.0
454 908 4461.253013230076
455 456 455.0
455 910 4472.523844464156
456 457 456.0
456 912 4483.797846459122
457 458 457.0
457 914 4495.075012261538
458 459 458.0
458 916 4506.355334948401
459 460 459.0
459 918 4517.638807626939
460 461 460.0
460 920 4528.925423434413
461 462 461.0
461 922 4540.2151755379255
462 463 462.0
462 924 4551.508057134219
463 464 463.0
463 926 4562.80406144949
464 465 464.0
464 928 4574.103181739194
465 466 465.0
465 930 4585.4054112878575
466 467 466.0
466 932 4596.710743408895
467 468 467.0
467 934 4608.019171444413
468 469 468.0
468 936 4619.330688765033
469 470 469.0
469 938 4630.645288769711
470 471 470.0
470 940 4641.96296488555
471 472 471.0
471 942 4653.283710567622
472 473 472.0
472 944 4664.607519298789
473 474 473.0
473 946 4675.934384589534
474 475 474.0
474 948 4687.264299977775
475 476 475.0
475 950 4698.597259028697
476 477 476.0
476 952 4709.933255334581
477 478 477.0
477 954 4721.272282514629
478 479 478.0
478 956 4732.614334214798
479 480 479.0
479 958 4743.95940410763
480 481 480.0
480 960 4755.307485892089
481 482 481.0
481 962 4766.65857329339
482 483 482.0
482 964 4778.012660062841
483 484 483.0
483 966 4789.369739977677
484 485 484.0
484 968 4800.729806840904
485 486 485.0
485 970 4812.092854481128
486 487 486.0
486 972 4823.458876752409
487 488 487.0
487 974 4834.827867534101
488 489 488.0
488 976 4846.199820730689
489 490 489.0
489 978 4857.574730271643
490 491 490.0
490 980 4868.95259011126
491 492 491.0
491 982 4880.333394228514
492 493 492.0
492 984 4891.717136626906
493 494 493.0
493 986 4903.10381133431
494 495 494.0
494 988 4914.4934124028305
495 496 495.0
495 990 4925.885933908651
496 497 496.0
496 992 4937.281369951891
497 498 497.0
497 994 4948.679714656457
498 499 498.0
498 996 4960.0809621699045
499 500 499.0
499 998 4971.485106663293
500 501 500.0
500 1000 4982.892142331044
501 502 501.0
502 503 502.0
503 504 503.0
504 505 504.0
505 506 505.0
506 507 506.0
507 508 507.0
508 509 508.0
509 510 509.0
510 511 510.0
511 512 511.0
512 513 512.0
513 514 513.0
514 515 514.0
515 516 515.0
516 517 516.0
517 518 517.0
518 519 518.0
519 520 519.0
520 521 520.0
521 522 521.0
522 523 522.0
523 524 523.0
524 525 524.0
525 526 525.0
526 527 526.0
527 528 527.0
528 529 528.0
529 530 529.0
530 531 530.0
531 532 531.0
532 533 532.0
533 534 533.0
534 535 534.0
535 536 535.0
536 537 536.0
537 538 537.0
538 539 538.0
539 540 539.0
540 541 540.0
541 542 541.0
542 543 542.0
543 544 543.0
544 545 544.0
545 546 545.0
546 547 546.0
547 548 547.0
548 549 548.0
549 550 549.0
550 551 550.0
551 552 551.0
552 553 552.0
553 554 553.0
554 555 554.0
555 556 555.0
556 557 556.0
557 558 557.0
558 559 558.0
559 560 559.0
560 561 560.0
561 562 561.0
562 563 562.0
563 564 563.0
564 565 564.0
565 566 565.0
566 567 566.0
567 568 567.0
568 569 568.0
569 570 569.0
570 571 570.0
571 572 571.0
572 573 572.0
573 574 573.0
574 575 574.0
575 576 575.0
576 577 576.0
577 578 577.0
578 579 578.0
579 580 579.0
580 581 580.0
581 582 581.0
582 583 582.0
583 584 583.0
584 585 584.0
585 586 585.0
586 587 586.0
587 588 587.0
588 589 588.0
589 590 589.0
590 591 590.0
591 592 591.0
592 593 592.0
593 594 593.0
594 595 594.0
595 596 595.0
596 597 596.0
597 598 597.0
598 599 598.0
599 600 599.0
600 601 600.0
601 602 601.0
602 603 602.0
603 604 603.0
604 605 604.0
605 606 605.0
606 607 606.0
607 608 607.0
608 609 608.0
609 610 609.0
610 611 610.0
611 612 611.0
612 613 612.0
613 614 613.0
614 615 614.0
615 616 615.0
616 617 616.0
617 618 617.0
618 619 618.0
619 620 619.0
620 621 620.0
621 622 621.0
622 623 622.0
623 624 623.0
624 625 624.0
625 626 625.0
626 627 626.0
627 628 627.0
628 629 628.0
629 630 629.0
630 631 630.0
631 632 631.0
632 633 632.0
633 634 633.0
634 635 634.0
635 636 635.0
636 637 636.0
637 638 637.0
638 639 638.0
639 640 639.0
640 641 640.0
641 642 641.0
642 643 642.0
643 644 643.0
644 645 644.0
645 646 645.0
646 647 646.0
647 648 647.0
648 649 648.0
649 650 649.0
650 651 650.0
651 652 651.0
652 653 652.0
653 654 653.0
654 655 654.0
655 656 655.0
656 657 656.0
657 658 657.0
658 659 658.0
659 660 659.0
660 661 660.0
661 662 661.0
662 663 662.0
663 664 663.0
664 665 664.0
665 666 665.0
666 667 666.0
667 668 667.0
668 669 668.0
669 670 669.0
670 671 670.0
671 672 671.0
672 673 672.0
673 674 673.0
674 675 674.0
675 676 675.0
676 677 676.0
677 678 677.0
678 679 678.0
679 680 679.0
680 681 680.0
681 682 681.0
682 683 682.0
683 684 683.0
684 685 684.0
685 686 685.0
686 687 686.0
687 688 687.0
688 689 688.0
689 690 689.0
690 691 690.0
691 692 691.0
692 693 692.0
693 694 693.0
694 695 694.0
695 696 695.0
696 697 696.0
697 698 697.0
698 699 698.0
699 700 699.0
700 701 700.0
701 702 701.0
702 703 702.0
703 704 703.0
704 705 704.0
705 706 705.0
706 707 706.0
707 708 707.0
708 709 708.0
709 710 709.0
710 711 710.0
711 712 711.0
712 713 712.0
713 714 713.0
714 715 714.0
715 716 715.0
716 717 716.0
717 718 717.0
718 719 718.0
719 720 719.0
720 721 720.0
721 722 721.0
722 723 722.0
723 724 723.0
724 725 724.0
725 726 725.0
726 727 726.0
727 728 727.0
728 729 728.0
729 730 729.0
730 731 730.0
731 732 731.0
732 733 732.0
733 734 733.0
734 735 734.0
735 736 735.0
736 737 736.0
737 738 737.0
738 739 738.0
739 740 739.0
740 741 740.0
741 742 741.0
742 743 742.0
743 744 743.0
744 745 744.0
745 746 745.0
746 747 746.0
747 748 747.0
748 749 748.0
749 750 749.0
750 751 750.0
751 752 751.0
752 753 752.0
753 754 753.0
754 755 754.0
755 756 755.0
756 757 756.0
757 758 757.0
758 759 758.0
759 760 759.0
760 761 760.0
761 762 761.0
762 763 762.0
763 764 763.0
764 765 764.0
765 766 765.0
766 767 766.0
767 768 767.0
768 769 768.0
769 770 769.0
770 771 770.0
771 772 771.0
772 773 772.0
773 774 773.0
774 775 774.0
775 776 775.0
776 777 776.0
777 778 777.0
778 779 778.0
779 780 779.0
780 781 780.0
781 782 781.0
782 783 782.0
783 784 783.0
784 785 784.0
785 786 785.0
786 787 786.0
787 788 787.0
788 789 788.0
789 790 789.0
790 791 790.0
791 792 791.0
792 793 792.0
793 794 793.0
794 795 794.0
795 796 795.0
796 797 796.0
797 798 797.0
798 799 798.0
799 800 799.0
800 801 800.0
801 802 801.0
802 803 802.0
803 804 803.0
804 805 804.0
805 806 805.0
806 807 806.0
807 808 807.0
808 809 808.0
809 810 809.0
810 811 810.0
811 812 811.0
812 813 812.0
813 814 813.0
814 815 814.0
815 816 815.0
816 817 816.0
817 818 817.0
818 819 818.0
819 820 819.0
820 821 820.0
821 822 821.0
822 823 822.0
823 824 823.0
824 825 824.0
825 826 825.0
826 827 826.0
827 828 827.0
828 829 828.0
829 830 829.0
830 831 830.0
831 832 831.0
832 833 832.0
833 834 833.0
834 835 834.0
835 836 835.0
836 837 836.0
837 838 837.0
838 839 838.0
839 840 839.0
840 841 840.0
841 842 841.0
842 843 842.0
843 844 843.0
844 845 844.0
845 846 845.0
846 847 846.0
847 848 847.0
848 849 848.0
849 850 849.0
850 851 850.0
851 852 851.0
852 853 852.0
853 854 853.0
854 855 854.0
855 856 855.0
856 857 856.0
857 858 857.0
858 859 858.0
859 860 859.0
860 861 860.0
861 862 861.0
862 863 862.0
863 864 863.0
864 865 864.0
865 866 865.0
866 867 866.0
867 868 867.0
868 869 868.0
869 870 869.0
870 871 870.0
871 872 871.0
872 873 872.0
873 874 873.0
874 875 874.0
875 876 875.0
876 877 876.0
877 878 877.0
878 879 878.0
879 880 879.0
880 881 880.0
881 882 881.0
882 883 882.0
883 884 883.0
884 885 884.0
885 886 885.0
886 887 886.0
887 888 887.0
888 889 888.0
889 890 889.0
890 891 890.0
891 892 891.0
892 893 892.0
893 894 893.0
894 895 894.0
895 896 895.0
896 897 896.0
897 898 897.0
898 899 898.0
899 900 899.0
900 901 900.0
901 902 901.0
902 903 902.0
903 904 903.0
904 905 904.0
905 906 905.0
906 907 906.0
907 908 907.0
908 909 908.0
909 910 909.0
910 911 910.0
911 912 911.0
912 913 912.0
913 914 913.0
914 915 914.0
915 916 915.0
916 917 916.0
917 918 917.0
918 919 918.0
919 920 919.0
920 921 920.0
921 922 921.0
922 923 922.0
923 924 923.0
924 925 924.0
925 926 925.0
926 927 926.0
927 928 927.0
928 929 928.0
929 930 929.0
930 931 930.0
931 932 931.0
932 933 932.0
933 934 933.0
934 935 934.0
935 936 935.0
936 937 936.0
937 938 937.0
938 939 938.0
939 940 939.0
940 941 940.0
941 942 941.0
942 943 942.0
943 944 943.0
944 945 944.0
945 946 945.0
946 947 946.0
947 948 947.0
948 949 948.0
949 950 949.0
950 951 950.0
951 952 951.0
952 953 952.0
953 954 953.0
954 955 954.0
955 956 955.0
956 957 956.0
957 958 957.0
958 959 958.0
959 960 959.0
960 961 960.0
961 962 961.0
962 963 962.0
963 964 963.0
964 965 964.0
965 966 965.0
966 967 966.0
967 968 967.0
968 969 968.0
969 970 969.0
970 971 970.0
971 972 971.0
972 973 972.0
973 974 973.0
974 975 974.0
975 976 975.0
976 977 976.0
977 978 977.0
978 979 978.0
979 980 979.0
980 981 980.0
981 982 981.0
